file	percent	reads	taxon_id	taxon_name
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.010581	1856	1330546	Pluralibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.009669	1696	579	Kluyvera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.009315	1634	261825	Agarivorans
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.008922	1565	83654	Leclercia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.007879	1382	122277	Pectobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.007634	1339	629	Yersinia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.006488	1138	84565	Sodalis
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.006339	1112	158483	Cedecea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.006066	1064	626	Xenorhabdus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.004920	863	204037	Dickeya
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.004652	816	34037	Rahnella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.004652	816	1330545	Lelliottia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.004498	789	801	Symbiopectobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.004395	771	1504576	Pseudocitrobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.004167	731	22	Shewanella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.004128	724	635	Edwardsiella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.003728	654	2815296	Jejubacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.003375	592	2172100	Limnobaculum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002936	515	1649298	Siccibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002862	502	32008	Burkholderia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002531	444	586	Providencia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002480	435	33073	Zymobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002423	425	929812	Gibbsiella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002326	408	1335483	Shimwellia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002326	408	1903434	Atlantibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002269	398	2726810	Scandinavium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002240	393	29487	Photorhabdus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002155	378	469	Acinetobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.002058	361	41201	Ewingella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001859	326	32199	Buchnera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001767	310	53246	Pseudoalteromonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001722	302	2100764	Mixta
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001602	281	507	Alcaligenes
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001522	267	28253	Marinomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001505	264	583	Proteus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001499	263	82976	Buttiauxella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001317	231	1279	Staphylococcus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001294	227	1745211	Chania
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001288	226	338	Xanthomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001209	212	724	Haemophilus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001203	211	2675229	Peribacillus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001077	189	637	Arsenophonus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.001038	182	1649479	Permianibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000958	168	1927833	Candidatus Fukatsuia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000941	165	71655	Brenneria
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000935	164	12960	Azoarcus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000924	162	2884243	Musicola
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000844	148	82980	Leminorella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000810	142	657	Photobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000775	136	112008	Ignatzschineria
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000730	128	1076625	Candidatus Steffania
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000639	112	642	Aeromonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000633	111	434	Acetobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000627	110	48075	Marinobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000627	110	568987	Candidatus Hamiltonella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000621	109	82986	Tatumella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000587	103	2742	Marinobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000576	101	1082702	Lonsdalea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000536	94	1565532	Rouxiella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000530	93	214906	Histophilus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000519	91	2837506	Niallia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000473	83	581	Morganella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000473	83	702	Plesiomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000473	83	511678	Aliivibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000467	82	2901164	Stutzerimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000445	78	238749	Diaphorobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000439	77	2709666	Pseudolysobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000422	74	158848	Moellerella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000410	72	201096	Alicycliphilus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000405	71	1177214	Candidatus Profftia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000388	68	283	Comamonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000382	67	34072	Variovorax
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000365	64	28228	Colwellia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000365	64	35829	Acetivibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000359	63	697331	Basfia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000325	57	46913	Devosia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000314	55	1827195	Caballeronia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000314	55	2893022	Flagellatimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000308	54	2894574	Saccharobesus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000291	51	58050	Moritella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000291	51	187492	Thalassolituus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000291	51	1906661	Candidatus Gullanella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000274	48	51366	Salinivibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000257	45	1048757	Candidatus Moranella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000257	45	1193503	Gilliamella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000239	42	34102	Sphaerotilus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000239	42	1860077	Sulfuriflexus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000222	39	44249	Paenibacillus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000222	39	203804	Candidatus Blochmannia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000222	39	2810357	Jinshanibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000205	36	226	Alteromonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000205	36	59753	Alcanivorax
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000200	35	75984	Mannheimia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000200	35	1682492	Candidatus Tachikawaea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000194	34	482	Neisseria
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000194	34	2894762	Zophobihabitans
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000188	33	745	Pasteurella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000188	33	963	Herbaspirillum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000182	32	47420	Hydrogenophaga
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000171	30	1906657	Candidatus Doolittlea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000160	28	359336	Castellaniella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000154	27	893	Desulfobulbus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000154	27	48736	Ralstonia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000154	27	246861	Grimontia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000143	25	517	Bordetella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000143	25	82984	Pragia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000143	25	106589	Cupriavidus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000143	25	404432	Salinicola
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000143	25	1407056	Litorilituus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000131	23	568	Hafnia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000131	23	85076	Marichromatium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000131	23	225143	Oceanisphaera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000131	23	231683	Saccharospirillum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000125	22	497	Psychrobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000125	22	1237	Piscirickettsia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000125	22	33057	Thauera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000125	22	39773	Methylomicrobium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000125	22	109471	Bisgaardia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000125	22	158481	Hahella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000120	21	374	Bradyrhizobium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000120	21	106633	Thioalkalivibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000120	21	135575	Idiomarina
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000120	21	155493	Gallibacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000120	21	257820	Kerstersia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000120	21	359407	Methylotenera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000114	20	40323	Stenotrophomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000114	20	745410	Gallaecimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000108	19	48073	Microbulbifer
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000108	19	133193	Alkalilimnicola
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000108	19	1518149	Thalassotalea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000103	18	1485	Clostridium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000103	18	75687	Neptunomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000097	17	1921582	Orrella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000091	16	13724	Thiocystis
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000091	16	51228	Wigglesworthia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000091	16	152053	Starkeya
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000086	15	1676142	Wenzhouxiangella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000086	15	2802288	Dongshaea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000080	14	773	Bartonella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000080	14	230494	Reinekea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000074	13	68	Lysobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000074	13	67572	Psychromonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000074	13	447792	Phytobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000068	12	1227	Nitrosococcus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000068	12	599651	Bermanella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000068	12	1960084	Rodentibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000063	11	187	Aquaspirillum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000063	11	1021	Beggiatoa
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000063	11	347533	Zobellella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000063	11	1537406	Bacterioplanes
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000063	11	2834759	Flocculibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	416	Methylomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	541	Zymomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	13687	Sphingomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	55080	Brevibacillus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	198346	Candidatus Baumannia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	447467	Simiduia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	2014233	Thaumasiovibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000057	10	2796146	Candidatus Nitrosacidococcus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000051	9	2745	Halomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000051	9	416916	Aggregatibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000051	9	1445504	Gynuella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000046	8	292486	Avibacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000046	8	940550	Gilvimarinus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000046	8	2792240	Thiospirochaeta
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	20	Phenylobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	407	Methylobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	911	Nitrobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	41275	Brevundimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	44011	Ferrimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	68287	Mesorhizobium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	75309	Rhodanobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	102106	Collinsella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	202907	Collimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	1649468	Melaminivora
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	1897649	Pistricoccus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000040	7	2827482	Caenibius
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	10	Cellvibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	29393	Dolosigranulum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	114627	Alkaliphilus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	149698	Massilia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	165695	Sphingobium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	188905	Jannaschia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	401618	Candidatus Riesia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	476528	Bibersteinia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	1649466	Marinicauda
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	1822464	Paraburkholderia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	2066071	Bacterioplanoides
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	2795777	Maioricimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000034	6	2872156	Methyloradius
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	171	Leptospira
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	1030	Thiothrix
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	1707	Cellulomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	2425	Teredinibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	67575	Rheinheimera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	254245	Aquicella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	393764	Candidatus Endoriftia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	504090	Kushneria
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	1081630	Candidatus Schneideria
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	1621534	Paraglaciecola
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	2892397	Pusillibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	2899790	Mergibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000029	5	2981344	Xiamenia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000023	4	75	Caulobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_12N_TCTTACGC.out	0.000023	4	99	Ancylobacter
